,symbol,link_part,masterFund,subFund,link,volatility
0,VIG03B,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji-korporacyjnych-a,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Obligacji Korporacyjnych A,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG03B/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji-korporacyjnych-a#moreInfo,0.4206281689300993
0,VIG03,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji-korporacyjnych,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Obligacji Korporacyjnych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG03/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji-korporacyjnych#moreInfo,0.3912351246999891
0,VIG02B,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji-a,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Obligacji A,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG02B/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji-a#moreInfo,23.317503304959676
0,VIG02,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Obligacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG02/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-obligacji#moreInfo,22.103945543447473
0,VIG01B,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-konserwatywny-a,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Konserwatywny A,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG01B/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-konserwatywny-a#moreInfo,0.9105524306435505
0,VIG01,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-konserwatywny,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Konserwatywny,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG01/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-konserwatywny#moreInfo,0.801105806413142
0,VIG07B,vig-c-quadrat-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-greenstars-a,VIG / C-QUADRAT SFIO,VIG / C-QUADRAT GreenStars A,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG07B/vig-c-quadrat-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-greenstars-a#moreInfo,12.517964255960928
0,VIG07,vig-c-quadrat-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-greenstars,VIG / C-QUADRAT SFIO,VIG / C-QUADRAT GreenStars,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG07/vig-c-quadrat-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-greenstars#moreInfo,11.745689449870726
0,VIG05B,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-global-growth-trends-a,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Global Growth Trends A,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG05B/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-global-growth-trends-a#moreInfo,72.20115338264866
0,VIG05,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-global-growth-trends,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Global Growth Trends,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG05/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-global-growth-trends#moreInfo,68.13521129524561
0,VIG04B,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-akcji-a,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Akcji A,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG04B/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-akcji-a#moreInfo,115.40084123373235
0,VIG04,vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-akcji,VIG / C-QUADRAT FIO,VIG / C-QUADRAT Akcji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/VIG04/vig-c-quadrat-fundusz-inwestycyjny-otwarty-subfundusz-vig-c-quadrat-akcji#moreInfo,110.30480007155529
0,AXA36A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu-a1,UNIQA FIO,UNIQA Stabilnego Wzrostu A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA36A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu-a1#moreInfo,38.60164995295747
0,AXA36,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu,UNIQA FIO,UNIQA Stabilnego Wzrostu,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA36/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu#moreInfo,56.546230210905854
0,AXA01A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selektywny-akcji-polskich-a1,UNIQA FIO,UNIQA Selektywny Akcji Polskich A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA01A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selektywny-akcji-polskich-a1#moreInfo,417.9697573815408
0,AXA01,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selektywny-akcji-polskich,UNIQA FIO,UNIQA Selektywny Akcji Polskich,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA01/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selektywny-akcji-polskich#moreInfo,339.6120897634332
0,AXA07A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selective-equity-a1,UNIQA FIO,UNIQA Selective Equity A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA07A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selective-equity-a1#moreInfo,1328.644950490845
0,AXA07,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selective-equity,UNIQA FIO,UNIQA Selective Equity,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA07/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-selective-equity#moreInfo,3226.268753796254
0,AXA06A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-ostroznego-inwestowania-a1,UNIQA FIO,UNIQA Ostrożnego Inwestowania A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA06A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-ostroznego-inwestowania-a1#moreInfo,3.042966102759484
0,AXA06,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-ostroznego-inwestowania,UNIQA FIO,UNIQA Ostrożnego Inwestowania,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA06/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-ostroznego-inwestowania#moreInfo,72.80450023406289
0,AXA10A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-korporacyjnych-a1,UNIQA FIO,UNIQA Obligacji Korporacyjnych A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA10A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-korporacyjnych-a1#moreInfo,1.3164752031616713
0,AXA10,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-korporacyjnych,UNIQA FIO,UNIQA Obligacji Korporacyjnych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA10/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-korporacyjnych#moreInfo,119.13713615680106
0,AXA05A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-a1,UNIQA FIO,UNIQA Obligacji A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA05A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-a1#moreInfo,102.64128491951075
0,AXA05,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji,UNIQA FIO,UNIQA Obligacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA05/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-obligacji#moreInfo,185.66448214519878
0,AXA34A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-makroalokacji-a1,UNIQA FIO,UNIQA Makroalokacji A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA34A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-makroalokacji-a1#moreInfo,120.46345032645446
0,AXA34,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-makroalokacji,UNIQA FIO,UNIQA Makroalokacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA34/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-makroalokacji#moreInfo,189.16709559997713
0,AXA17A1,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-strategii-dluznych-a1,UNIQA SFIO,UNIQA Globalnych Strategii Dłużnych A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA17A1/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-strategii-dluznych-a1#moreInfo,10.446491152903715
0,AXA17,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-strategii-dluznych,UNIQA SFIO,UNIQA Globalnych Strategii Dłużnych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA17/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-strategii-dluznych#moreInfo,11.374021405100226
0,AXA16A1,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-akcji-a1,UNIQA SFIO,UNIQA Globalny Akcji A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA16A1/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-akcji-a1#moreInfo,136.5695152616805
0,AXA16,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-akcji,UNIQA SFIO,UNIQA Globalny Akcji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA16/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-akcji#moreInfo,254.3481945894578
0,AXA18A1,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnej-makroalokacji-a1,UNIQA SFIO,UNIQA Globalnej Makroalokacji A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA18A1/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnej-makroalokacji-a1#moreInfo,62.64017204976168
0,AXA18,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnej-makroalokacji,UNIQA SFIO,UNIQA Globalnej Makroalokacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA18/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalnej-makroalokacji#moreInfo,69.2445015125391
0,AXA32,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2065,UNIQA Emerytura SFIO,UNIQA Emerytura 2065,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA32/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2065#moreInfo,37.57712654792197
0,AXA31,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2060,UNIQA Emerytura SFIO,UNIQA Emerytura 2060,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA31/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2060#moreInfo,375.16101848877565
0,AXA30,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2055,UNIQA Emerytura SFIO,UNIQA Emerytura 2055,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA30/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2055#moreInfo,324.85721781524177
0,AXA29,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2050,UNIQA Emerytura SFIO,UNIQA Emerytura 2050,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA29/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2050#moreInfo,303.05542528632003
0,AXA28,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2045,UNIQA Emerytura SFIO,UNIQA Emerytura 2045,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA28/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2045#moreInfo,303.1491838387677
0,AXA27,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2040,UNIQA Emerytura SFIO,UNIQA Emerytura 2040,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA27/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2040#moreInfo,225.0241995202435
0,AXA26,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2035,UNIQA Emerytura SFIO,UNIQA Emerytura 2035,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA26/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2035#moreInfo,173.19523680592957
0,AXA25,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2030,UNIQA Emerytura SFIO,UNIQA Emerytura 2030,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA25/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2030#moreInfo,107.61704927925747
0,AXA24,uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2025,UNIQA Emerytura SFIO,UNIQA Emerytura 2025,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA24/uniqa-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-uniqa-emerytura-2025#moreInfo,46.11668440646539
0,AXA21A1,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-amerykanskich-obligacji-korporacyjnych-a1,UNIQA SFIO,UNIQA Amerykańskich Obligacji Korporacyjnych A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA21A1/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-amerykanskich-obligacji-korporacyjnych-a1#moreInfo,12.02249761685673
0,AXA21,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-amerykanskich-obligacji-korporacyjnych,UNIQA SFIO,UNIQA Amerykańskich Obligacji Korporacyjnych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA21/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-amerykanskich-obligacji-korporacyjnych#moreInfo,18.15114364134218
0,AXA23A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych-a1,UNIQA FIO,UNIQA Akcji Rynków Wschodzących A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA23A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych-a1#moreInfo,134.8183392357916
0,AXA23,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych,UNIQA FIO,UNIQA Akcji Rynków Wschodzących,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA23/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych#moreInfo,78.19369741462258
0,AXA35A1,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynku-zlota-a1,UNIQA SFIO,UNIQA Akcji Rynku Złota A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA35A1/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynku-zlota-a1#moreInfo,155.53592815610034
0,AXA35,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynku-zlota,UNIQA SFIO,UNIQA Akcji Rynku Złota,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA35/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynku-zlota#moreInfo,167.2221171302921
0,AXA12A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-i-srednich-spolek-a1,UNIQA FIO,UNIQA Akcji Małych i Średnich Spółek A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA12A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-i-srednich-spolek-a1#moreInfo,545.6849762047538
0,AXA12,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-i-srednich-spolek,UNIQA FIO,UNIQA Akcji Małych i Średnich Spółek,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA12/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-i-srednich-spolek#moreInfo,473.84055179354664
0,AXA20A1,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich-esg-a1,UNIQA SFIO,UNIQA Akcji Europejskich ESG A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA20A1/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich-esg-a1#moreInfo,145.89976924375267
0,AXA20,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich-esg,UNIQA SFIO,UNIQA Akcji Europejskich ESG,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA20/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich-esg#moreInfo,160.39370497239187
0,AXA19A1,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-amerykanskich-a1,UNIQA SFIO,UNIQA Akcji Amerykańskich A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA19A1/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-amerykanskich-a1#moreInfo,288.34120629232535
0,AXA19,uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-amerykanskich,UNIQA SFIO,UNIQA Akcji Amerykańskich,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA19/uniqa-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-amerykanskich#moreInfo,743.2639857677249
0,AXA02A1,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-a1,UNIQA FIO,UNIQA Akcji A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA02A1/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji-a1#moreInfo,269.68463116903257
0,AXA02,uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji,UNIQA FIO,UNIQA Akcji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AXA02/uniqa-fundusz-inwestycyjny-otwarty-subfundusz-akcji#moreInfo,149.01028765494578
0,SUP18_E,superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-ucits-green-financial-futures-eur,Superfund FIO Portfelowy,Superfund Ucits Green Financial Futures (EUR),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP18_E/superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-ucits-green-financial-futures-eur#moreInfo,9.093969342036859
0,SUP06_U,superfund-trend-podstawowy-specjalistyczny-fundusz-inwestycyjny-otwarty-usd,USD,Superfund Trend Podstawowy SFIO,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP06_U/superfund-trend-podstawowy-specjalistyczny-fundusz-inwestycyjny-otwarty-usd#moreInfo,0.0
0,SUP06_E,superfund-trend-podstawowy-specjalistyczny-fundusz-inwestycyjny-otwarty-eur,EUR,Superfund Trend Podstawowy SFIO,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP06_E/superfund-trend-podstawowy-specjalistyczny-fundusz-inwestycyjny-otwarty-eur#moreInfo,0.0
0,SUP06,superfund-trend-podstawowy-specjalistyczny-fundusz-inwestycyjny-otwarty,,Superfund Trend Podstawowy SF,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP06/superfund-trend-podstawowy-specjalistyczny-fundusz-inwestycyjny-otwarty#moreInfo,0.0
0,SUP20_E,superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-systematic-all-weather-fund-eur,Superfund FIO Portfelowy,Superfund Systematic All Weather Fund (EUR),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP20_E/superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-systematic-all-weather-fund-eur#moreInfo,19.806996190121463
0,SUP17_U,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spokojna-inwestycja-plus-usd,Superfund SFIO,Superfund Spokojna Inwestycja Plus (USD),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP17_U/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spokojna-inwestycja-plus-usd#moreInfo,1371.5302968589465
0,SUP17,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spokojna-inwestycja-plus,Superfund SFIO,Superfund Spokojna Inwestycja Plus,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP17/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spokojna-inwestycja-plus#moreInfo,54807.54387149377
0,SUP17_E,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spokojna-inwestycja-plus-eur,Superfund SFIO,Superfund Spokojna Inwestycja Plus (EUR),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP17_E/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spokojna-inwestycja-plus-eur#moreInfo,1750.3814549371123
0,SUP16,superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-spokojna-inwestycja,Superfund FIO Portfelowy,Superfund Spokojna Inwestycja,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP16/superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-spokojna-inwestycja#moreInfo,52.69446377190698
0,SUP23_U,superfund-silver-powiazany-specjalistyczny-fundusz-inwestycyjny-otwarty-kat-standardowa-usd,USD,Superfund Silver Powiązany SFIO kat. Standardowa,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP23_U/superfund-silver-powiazany-specjalistyczny-fundusz-inwestycyjny-otwarty-kat-standardowa-usd#moreInfo,13.345934240381021
0,SUP23_E,superfund-silver-powiazany-specjalistyczny-fundusz-inwestycyjny-otwarty-kat-standardowa-eur,EUR,Superfund Silver Powiązany SFIO kat. Standardowa,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP23_E/superfund-silver-powiazany-specjalistyczny-fundusz-inwestycyjny-otwarty-kat-standardowa-eur#moreInfo,5.861263669805814
0,SUP23,superfund-silver-powiazany-specjalistyczny-fundusz-inwestycyjny-otwarty-kat-standardowa,,Superfund Silver Powiązany SFIO kat. Standardo,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP23/superfund-silver-powiazany-specjalistyczny-fundusz-inwestycyjny-otwarty-kat-standardowa#moreInfo,102.64620236717826
0,SUP56_U,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-silver-usd,Superfund SFIO,Superfund Silver (USD),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP56_U/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-silver-usd#moreInfo,588.5270668608555
0,SUP56,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-silver,Superfund SFIO,Superfund Silver,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP56/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-silver#moreInfo,4602.354066522714
0,SUP56_E,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-silver-eur,Superfund SFIO,Superfund Silver (EUR),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP56_E/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-silver-eur#moreInfo,261.79402635731566
0,SUP01_U,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-red-usd,Superfund SFIO,Superfund RED (USD),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP01_U/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-red-usd#moreInfo,13149.542598119566
0,SUP01,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-red,Superfund SFIO,Superfund RED,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP01/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-red#moreInfo,67747.17284082298
0,SUP01_E,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-red-eur,Superfund SFIO,Superfund RED (EUR),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP01_E/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-red-eur#moreInfo,5383.242180663153
0,SUP12,superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-obligacyjny,Superfund FIO Portfelowy,Superfund Obligacyjny,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP12/superfund-fundusz-inwestycyjny-otwarty-portfelowy-subfundusz-obligacyjny#moreInfo,23.06127217945677
0,SUP02_U,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-green-usd,Superfund SFIO,Superfund GREEN (USD),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP02_U/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-green-usd#moreInfo,11373.621065017878
0,SUP02,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-green,Superfund SFIO,Superfund GREEN,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP02/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-green#moreInfo,45068.56918624611
0,SUP02_E,superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-green-eur,Superfund SFIO,Superfund GREEN (EUR),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/SUP02_E/superfund-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-green-eur#moreInfo,3923.5625232476314
